codigo_escola,regiao,uf,dependencia_administrativa,localizacao,etapa_ensino,numero_alunos,numero_professores,pct_prof_ensino_superior,tem_biblioteca,tem_lab_informatica,tem_lab_ciencias,tem_quadra_esportes,tem_internet,tem_agua_potavel,tem_energia_eletrica,tem_jornada_estendida,taxa_aprovacao,nivel_socioeconomico,ideb
103525,Sudeste,RJ,Municipal,Rural,Anos Iniciais,52,4,0.646,0,0,1,0,1,0,0,0,0.814,3.97,6.49
103526,Nordeste,SE,Municipal,Urbana,Anos Iniciais,90,5,0.595,0,0,1,1,0,1,0,0,0.878,4.95,7.08
103527,Nordeste,BA,Municipal,Rural,Anos Iniciais,258,13,0.531,0,1,0,0,1,0,0,0,0.873,4.63,6.14
103528,Sudeste,SP,Municipal,Urbana,Anos Iniciais,209,13,0.65,1,0,0,0,0,0,0,0,0.799,3.67,6.07
103529,Norte,PA,Municipal,Rural,Anos Finais,142,8,0.798,0,1,0,0,1,0,1,0,0.848,3.62,6.79
103530,Sul,RS,Municipal,Urbana,Anos Iniciais,646,44,0.65,0,0,0,1,1,1,1,0,0.833,3.85,5.83
103531,Centro-Oeste,DF,Estadual,Rural,Ensino Médio,72,3,0.819,0,0,0,1,1,0,1,0,0.832,4.09,6.35
103532,Centro-Oeste,GO,Municipal,Rural,Anos Iniciais,434,24,0.8,0,0,0,0,0,0,1,1,0.759,3.07,5.75
103533,Sudeste,MG,Municipal,Rural,Anos Iniciais,252,13,0.82,0,0,0,0,1,1,0,0,0.817,2.37,6.08
103534,Nordeste,MA,Municipal,Urbana,Anos Finais,487,28,0.696,0,0,0,0,1,1,0,0,0.663,3.77,5.29
103535,Sul,SC,Municipal,Urbana,Anos Finais,126,7,0.835,0,0,0,1,0,0,1,0,0.944,4.32,6.4
103536,Sudeste,RJ,Municipal,Rural,Anos Finais,92,4,0.69,0,1,0,1,0,1,0,0,0.74,3.26,5.82
103537,Sudeste,RJ,Estadual,Urbana,Anos Iniciais,245,14,0.829,1,1,1,0,1,1,1,0,0.874,4.78,6.74
103538,Nordeste,CE,Municipal,Urbana,Anos Finais,210,8,0.87,1,0,0,1,0,1,1,0,0.924,2.75,6.09
103539,Sudeste,MG,Privada,Urbana,Anos Iniciais,163,8,0.76,0,0,0,1,1,1,1,0,0.942,6.57,7.55
103540,Sul,PR,Municipal,Urbana,Anos Iniciais,31,3,0.834,1,1,0,0,0,1,0,0,0.967,3.41,6.25
103541,Nordeste,PB,Municipal,Urbana,Anos Iniciais,137,7,0.678,1,0,1,1,1,1,1,0,0.721,3.55,5.55
103542,Sul,RS,Municipal,Rural,Anos Iniciais,407,28,0.676,0,1,0,1,0,1,1,0,0.806,3.18,5.36
103543,Nordeste,CE,Estadual,Urbana,Anos Iniciais,1371,71,0.832,1,0,1,1,1,1,1,1,0.77,4.16,6.98
103544,Sudeste,RJ,Privada,Urbana,Ensino Médio,165,7,0.919,0,1,0,1,1,1,1,0,0.808,6.35,6.89
103545,Sudeste,SP,Municipal,Urbana,Anos Finais,515,21,0.716,1,1,0,0,0,1,0,1,0.683,4.72,6.6
103546,Norte,RO,Municipal,Urbana,Ensino Médio,349,18,0.722,0,0,0,1,0,1,1,0,0.919,4.25,6.08
103547,Sudeste,RJ,Municipal,Rural,Ensino Médio,130,7,0.865,0,0,0,1,0,1,1,0,0.858,3.6,5.97
103548,Sudeste,MG,Estadual,Urbana,Ensino Médio,288,15,0.737,1,1,1,1,1,1,1,0,0.852,4.76,6.79
103549,Centro-Oeste,DF,Privada,Urbana,Anos Finais,137,9,0.927,1,1,1,0,1,1,1,0,1.0,5.58,8.08
103550,Nordeste,PI,Estadual,Rural,Ensino Médio,1206,50,0.79,0,1,0,0,1,0,1,0,0.776,1.19,5.05
103551,Centro-Oeste,MT,Municipal,Urbana,Anos Finais,452,21,0.786,1,0,0,0,1,1,1,0,0.867,3.05,6.33
103552,Sul,PR,Municipal,Urbana,Anos Iniciais,219,12,0.646,1,1,0,0,1,1,1,0,0.76,3.66,6.35
103553,Nordeste,MA,Estadual,Urbana,Anos Iniciais,422,23,0.912,1,0,1,0,0,1,1,0,0.858,5.26,6.84
103554,Sudeste,ES,Estadual,Urbana,Anos Iniciais,835,76,0.852,0,0,0,0,1,0,1,0,0.824,4.77,6.22
103555,Nordeste,MA,Municipal,Urbana,Anos Finais,203,18,0.601,0,0,0,1,1,1,1,0,0.823,4.36,6.78
103556,Sudeste,RJ,Estadual,Urbana,Anos Iniciais,274,12,0.755,0,1,0,1,1,1,1,1,0.739,3.82,6.67
103557,Sudeste,ES,Municipal,Urbana,Anos Iniciais,199,8,0.787,1,0,0,1,1,1,1,0,0.832,3.52,6.38
103558,Sul,RS,Estadual,Urbana,Ensino Médio,181,11,0.881,1,1,1,1,1,1,1,1,1.0,3.83,7.49
103559,Norte,RO,Municipal,Urbana,Anos Finais,256,15,0.655,1,0,0,1,1,1,0,0,0.86,3.85,6.92
103560,Nordeste,RN,Privada,Urbana,Ensino Médio,283,13,0.883,1,1,0,0,1,1,1,0,0.974,5.19,7.81
103561,Sudeste,ES,Municipal,Rural,Anos Iniciais,96,5,0.7,0,1,0,0,1,0,1,1,0.778,3.2,6.43
103562,Sudeste,SP,Estadual,Urbana,Anos Iniciais,303,14,0.814,0,1,0,0,1,0,1,0,0.849,4.82,7.53
103563,Nordeste,PE,Municipal,Urbana,Ensino Médio,735,75,0.711,0,1,0,0,1,1,1,0,0.859,4.09,6.76
103564,Sudeste,MG,Privada,Urbana,Anos Finais,99,9,0.948,1,1,0,1,0,1,1,0,0.935,6.13,7.09
103565,Sudeste,RJ,Municipal,Rural,Ensino Médio,225,12,0.714,0,0,0,0,1,1,0,1,0.763,3.41,6.15
103566,Centro-Oeste,DF,Estadual,Rural,Anos Iniciais,239,13,0.776,1,0,0,1,1,1,1,0,0.775,3.58,5.78
103567,Nordeste,PI,Municipal,Rural,Anos Finais,123,6,0.555,0,1,0,0,0,0,1,1,0.893,2.35,5.87
103568,Sudeste,MG,Municipal,Urbana,Anos Iniciais,214,10,0.492,0,1,0,0,0,0,1,0,0.71,4.71,5.87
103569,Sudeste,RJ,Municipal,Rural,Anos Finais,249,16,0.722,0,0,0,0,1,0,0,0,0.874,4.13,5.95
103570,Sul,SC,Municipal,Rural,Anos Finais,508,30,0.739,0,0,1,0,0,0,1,0,0.808,2.86,5.65
103571,Sul,PR,Municipal,Rural,Ensino Médio,403,20,0.635,0,0,0,0,1,1,1,0,0.944,3.31,5.04
103572,Sul,PR,Estadual,Urbana,Ensino Médio,298,26,0.921,1,0,0,1,1,1,1,0,0.743,3.91,5.9
103573,Sul,RS,Municipal,Urbana,Anos Iniciais,20,3,0.632,0,0,0,0,1,0,1,0,0.709,4.13,5.95
103574,Sul,SC,Estadual,Urbana,Anos Iniciais,812,40,0.862,1,1,1,1,1,0,1,0,0.783,4.77,7.08
103575,Sudeste,MG,Estadual,Urbana,Ensino Médio,61,3,0.835,1,1,1,0,1,1,1,0,0.736,4.2,6.75
103576,Norte,AC,Estadual,Urbana,Anos Iniciais,150,16,0.736,1,1,0,0,1,1,1,0,0.918,5.7,7.54
103577,Sudeste,SP,Municipal,Urbana,Anos Iniciais,139,8,0.747,0,0,1,1,1,0,1,1,0.893,3.57,6.37
103578,Sudeste,SP,Municipal,Urbana,Anos Iniciais,461,38,0.732,1,0,0,1,1,1,1,1,0.752,2.44,5.92
103579,Sudeste,RJ,Privada,Urbana,Anos Iniciais,175,9,0.963,1,0,0,1,0,1,1,1,0.96,6.8,8.01
103580,Sul,SC,Municipal,Rural,Anos Iniciais,245,10,0.624,0,0,0,0,0,1,0,0,0.805,3.08,5.42
103581,Norte,TO,Municipal,Urbana,Anos Iniciais,1063,53,0.698,1,0,0,1,0,1,1,0,0.98,3.4,6.9
103582,Sudeste,MG,Municipal,Rural,Anos Iniciais,70,4,0.713,0,0,0,0,0,0,0,0,0.876,2.32,5.6
103583,Nordeste,RN,Municipal,Urbana,Anos Iniciais,734,37,0.761,0,0,0,1,1,1,1,0,0.811,3.46,6.77
103584,Sul,PR,Privada,Urbana,Anos Iniciais,1026,117,1.0,1,0,1,1,1,1,1,0,0.959,6.67,8.24
103585,Sudeste,SP,Estadual,Urbana,Anos Iniciais,318,25,0.825,0,0,1,1,1,1,1,0,0.749,4.39,6.58
103586,Sul,PR,Municipal,Urbana,Ensino Médio,95,5,0.708,0,0,1,1,1,1,1,0,0.966,2.32,6.27
103587,Sudeste,SP,Municipal,Rural,Ensino Médio,200,15,0.883,0,1,0,0,0,0,0,0,0.804,2.94,5.49
103588,Sudeste,RJ,Municipal,Urbana,Ensino Médio,207,11,0.753,0,0,1,0,0,1,0,0,0.965,3.76,6.5
103589,Nordeste,SE,Estadual,Urbana,Ensino Médio,910,49,0.762,1,1,0,0,0,1,1,0,0.773,3.62,5.7
103590,Sudeste,SP,Municipal,Urbana,Anos Finais,161,7,0.692,1,0,1,0,0,1,1,0,0.856,3.16,6.84
103591,Sudeste,RJ,Estadual,Urbana,Anos Finais,94,7,0.846,1,0,0,0,1,1,1,0,0.813,4.38,7.15
103592,Sul,PR,Municipal,Rural,Anos Finais,423,33,0.59,0,0,1,0,0,1,0,0,0.851,3.48,6.41
103593,Sudeste,ES,Municipal,Rural,Anos Iniciais,815,38,0.732,0,0,0,1,1,0,1,0,0.944,3.17,5.9
103594,Nordeste,PE,Municipal,Urbana,Anos Finais,152,8,0.761,1,0,1,0,1,1,1,0,0.945,3.26,6.66
103595,Nordeste,PB,Estadual,Rural,Ensino Médio,195,10,0.774,1,1,0,1,0,0,1,0,0.865,3.7,5.79
103596,Nordeste,AL,Estadual,Urbana,Anos Iniciais,353,14,0.78,0,0,0,1,1,1,1,0,0.96,3.9,7.61
103597,Sudeste,MG,Municipal,Rural,Anos Finais,316,24,0.937,1,0,0,0,1,1,1,0,0.802,3.38,6.3
103598,Nordeste,CE,Municipal,Urbana,Anos Iniciais,266,25,0.725,0,1,0,1,1,0,1,0,0.917,3.59,6.33
103599,Sudeste,SP,Estadual,Urbana,Anos Iniciais,495,33,0.867,1,1,0,1,1,1,1,0,0.931,5.32,7.04
103600,Sudeste,SP,Estadual,Urbana,Anos Iniciais,753,36,0.735,1,1,0,0,1,1,1,0,0.755,3.15,6.27
103601,Sudeste,SP,Municipal,Rural,Anos Finais,70,6,0.779,0,1,0,0,1,1,1,0,0.685,2.32,5.02
103602,Norte,AM,Estadual,Rural,Anos Iniciais,212,10,0.815,0,0,1,1,0,1,1,1,1.0,4.1,7.23
103603,Nordeste,MA,Estadual,Urbana,Anos Iniciais,493,33,0.735,1,1,1,0,1,0,1,0,0.762,3.38,6.23
103604,Sudeste,SP,Privada,Urbana,Anos Iniciais,153,8,0.995,1,1,0,1,1,1,1,0,0.944,5.96,7.55
103605,Sul,RS,Municipal,Rural,Ensino Médio,338,17,0.755,0,0,0,0,0,0,1,0,0.86,2.09,5.17
103606,Centro-Oeste,GO,Estadual,Urbana,Anos Iniciais,152,8,0.868,1,0,0,1,0,1,1,1,0.979,3.33,6.73
103607,Sul,RS,Municipal,Urbana,Anos Iniciais,98,4,0.813,1,0,0,0,0,1,1,0,0.843,4.66,6.63
103608,Sudeste,SP,Municipal,Rural,Anos Iniciais,445,24,0.67,0,0,1,0,0,0,0,0,0.907,2.97,6.28
103609,Norte,RO,Privada,Urbana,Ensino Médio,276,28,0.945,1,1,1,1,1,1,1,0,0.879,6.86,8.07
103610,Nordeste,AL,Municipal,Urbana,Anos Finais,977,59,0.759,1,0,0,0,1,1,1,0,0.823,3.36,5.83
103611,Sudeste,RJ,Estadual,Urbana,Ensino Médio,93,5,0.887,1,1,0,1,1,1,1,0,0.894,3.86,6.37
103612,Sul,SC,Estadual,Urbana,Anos Iniciais,1931,97,0.818,0,1,0,1,1,1,1,0,0.876,4.05,6.75
103613,Sudeste,MG,Privada,Urbana,Anos Iniciais,85,4,0.749,1,0,0,0,1,1,1,1,0.946,5.99,8.04
103614,Nordeste,AL,Municipal,Rural,Anos Iniciais,105,4,0.662,0,0,0,1,1,1,0,0,0.699,2.01,5.42
103615,Nordeste,BA,Estadual,Urbana,Anos Finais,106,5,1.0,1,1,0,0,0,1,1,0,0.901,4.13,6.36
103616,Nordeste,PI,Municipal,Rural,Anos Iniciais,805,32,0.736,0,1,0,0,0,1,1,1,0.918,3.74,6.32
103617,Sul,SC,Municipal,Rural,Anos Iniciais,163,9,0.78,0,0,0,0,0,0,1,0,0.766,3.25,5.16
103618,Nordeste,MA,Municipal,Urbana,Anos Finais,160,7,0.713,1,1,0,0,1,1,1,0,0.625,3.92,5.64
103619,Sudeste,MG,Municipal,Rural,Anos Finais,302,26,0.93,0,0,0,0,1,1,0,0,0.922,3.14,4.92
103620,Sudeste,ES,Municipal,Urbana,Anos Finais,93,5,0.546,1,0,0,0,0,1,1,0,0.829,3.0,5.58
103621,Sudeste,SP,Privada,Urbana,Anos Finais,252,9,0.981,1,1,1,1,1,1,1,1,0.891,6.81,7.76
103622,Norte,AM,Municipal,Rural,Anos Iniciais,528,52,0.652,0,0,0,1,1,0,1,0,0.902,3.07,6.05
103623,Norte,RO,Estadual,Urbana,Ensino Médio,442,27,0.859,0,1,0,1,1,1,1,0,0.942,4.74,6.88
103624,Norte,TO,Municipal,Rural,Anos Iniciais,929,41,0.756,0,0,1,0,0,1,0,0,0.869,1.82,5.4
103625,Sudeste,RJ,Estadual,Urbana,Anos Iniciais,143,12,0.818,0,1,0,0,0,1,1,1,0.838,4.4,6.14
103626,Nordeste,RN,Municipal,Urbana,Anos Finais,204,13,0.68,0,1,1,0,0,1,0,0,0.874,3.94,6.94
103627,Centro-Oeste,DF,Estadual,Rural,Anos Iniciais,349,21,0.895,1,0,0,0,1,1,1,0,0.883,4.21,6.47
103628,Norte,AP,Estadual,Rural,Anos Iniciais,673,48,0.782,0,1,0,0,1,0,0,0,0.739,4.08,6.14
103629,Nordeste,PB,Municipal,Rural,Ensino Médio,822,39,0.648,0,1,0,1,0,1,1,0,0.861,4.62,5.99
103630,Nordeste,PI,Estadual,Urbana,Anos Iniciais,229,12,0.866,1,0,0,0,1,1,1,0,0.851,4.39,6.38
103631,Sudeste,RJ,Municipal,Rural,Anos Iniciais,131,9,0.793,0,1,0,0,1,1,1,0,0.917,1.96,5.23
103632,Centro-Oeste,GO,Municipal,Rural,Anos Iniciais,407,21,0.757,0,0,1,1,0,1,1,0,1.0,3.34,6.34
103633,Nordeste,SE,Municipal,Rural,Anos Iniciais,500,34,0.781,0,0,0,0,1,1,1,1,0.805,3.64,5.72
103634,Sudeste,SP,Estadual,Urbana,Anos Iniciais,152,9,0.759,1,0,1,1,1,1,1,0,0.804,5.63,7.47
103635,Sudeste,RJ,Municipal,Urbana,Anos Finais,431,39,0.643,0,0,1,1,1,0,1,0,0.753,4.12,6.3
103636,Sul,SC,Estadual,Rural,Anos Finais,1011,71,0.741,1,0,1,1,0,0,0,0,0.795,3.48,5.99
103637,Nordeste,PE,Federal,Rural,Anos Finais,508,23,0.958,0,0,0,0,1,1,0,1,0.923,4.24,7.09
103638,Norte,RR,Municipal,Urbana,Ensino Médio,73,4,0.752,0,0,0,0,1,1,1,0,0.762,4.18,6.37
103639,Sudeste,MG,Municipal,Rural,Ensino Médio,723,50,0.53,0,1,0,1,0,0,0,0,1.0,3.74,5.81
103640,Norte,RR,Estadual,Urbana,Anos Iniciais,241,15,0.843,1,1,1,0,1,0,1,0,0.902,3.24,6.6
103641,Sudeste,ES,Privada,Urbana,Anos Iniciais,908,46,0.924,1,1,1,1,0,1,1,0,0.923,6.74,7.83
103642,Norte,AC,Privada,Urbana,Anos Iniciais,215,10,0.884,1,1,0,0,1,1,1,1,0.838,6.52,7.82
103643,Nordeste,BA,Municipal,Urbana,Ensino Médio,88,5,0.668,1,0,0,0,1,1,1,1,0.81,3.79,6.68
103644,Sudeste,SP,Municipal,Rural,Anos Iniciais,130,13,0.714,0,0,0,1,0,0,0,0,0.812,4.32,6.37
103645,Norte,TO,Municipal,Urbana,Anos Iniciais,101,3,0.712,1,1,1,1,1,1,1,1,0.867,3.77,6.69
103646,Norte,RR,Municipal,Urbana,Anos Iniciais,96,6,0.732,0,1,0,0,0,0,1,0,0.851,4.32,6.8
103647,Norte,AC,Municipal,Rural,Anos Iniciais,2468,192,0.673,1,0,1,1,0,0,0,0,1.0,2.13,6.54
103648,Sudeste,RJ,Municipal,Urbana,Anos Iniciais,406,21,0.75,0,1,0,1,1,1,1,0,0.875,4.64,7.63
103649,Nordeste,MA,Municipal,Urbana,Anos Iniciais,449,28,0.808,1,1,0,0,0,1,1,0,0.912,3.76,5.98
103650,Nordeste,SE,Privada,Urbana,Anos Iniciais,483,24,0.869,1,0,0,1,1,1,1,0,0.934,6.82,8.22
103651,Sudeste,SP,Estadual,Urbana,Anos Iniciais,322,21,0.724,0,1,0,1,1,1,1,0,0.9,4.78,7.36
103652,Sudeste,MG,Estadual,Urbana,Anos Iniciais,383,29,0.799,0,0,1,0,0,0,1,0,0.935,4.63,6.5
103653,Sudeste,MG,Estadual,Urbana,Ensino Médio,159,7,0.842,1,0,0,1,1,1,1,0,0.91,3.65,6.94
103654,Sudeste,RJ,Municipal,Rural,Anos Finais,300,13,0.64,0,0,0,0,0,0,0,0,0.833,2.8,5.03
103655,Norte,PA,Municipal,Urbana,Ensino Médio,427,27,0.707,0,0,1,0,0,0,1,1,0.691,3.26,5.64
103656,Nordeste,MA,Privada,Urbana,Anos Finais,39,3,0.708,0,0,1,1,1,1,1,0,0.967,5.34,7.32
103657,Nordeste,CE,Estadual,Urbana,Anos Iniciais,327,18,0.866,1,0,1,0,1,1,1,1,0.777,4.67,7.18
103658,Nordeste,RN,Estadual,Urbana,Ensino Médio,43,3,0.707,1,1,0,1,1,1,1,0,0.824,4.57,6.7
103659,Nordeste,CE,Privada,Urbana,Anos Finais,147,9,0.873,1,0,0,1,1,1,1,0,0.982,6.44,7.75
103660,Sul,PR,Municipal,Rural,Anos Finais,345,18,0.697,1,1,0,1,0,0,1,0,0.823,4.49,6.33
103661,Sudeste,SP,Privada,Urbana,Anos Iniciais,339,30,0.676,1,0,0,0,1,1,1,0,0.871,5.61,6.97
103662,Nordeste,SE,Estadual,Urbana,Anos Iniciais,431,24,0.762,0,0,0,1,1,1,1,0,0.986,4.08,7.04
103663,Sudeste,MG,Municipal,Urbana,Anos Iniciais,188,10,0.776,0,0,0,1,1,1,1,0,0.878,5.11,7.24
103664,Norte,PA,Municipal,Urbana,Ensino Médio,83,8,0.704,1,0,0,0,1,1,0,0,0.881,2.9,5.67
103665,Sul,RS,Municipal,Urbana,Anos Iniciais,160,7,0.625,1,0,0,0,1,0,1,0,0.853,3.48,6.23
103666,Sudeste,ES,Privada,Urbana,Anos Iniciais,436,28,0.906,0,1,0,1,1,1,1,0,0.854,5.59,7.48
103667,Nordeste,PE,Municipal,Urbana,Anos Finais,253,12,0.658,1,0,0,1,0,1,1,0,0.759,4.06,6.01
103668,Centro-Oeste,MT,Estadual,Urbana,Anos Finais,1079,50,0.866,0,1,0,0,1,1,1,1,1.0,3.6,7.03
103669,Sudeste,SP,Privada,Urbana,Anos Finais,224,11,0.928,1,0,1,0,0,1,1,0,0.887,6.9,8.14
103670,Sudeste,RJ,Privada,Urbana,Anos Iniciais,834,40,0.872,1,0,0,1,1,1,1,0,0.989,6.07,7.69
103671,Sudeste,RJ,Municipal,Rural,Anos Iniciais,152,7,0.692,0,1,0,0,1,0,1,0,0.764,2.34,5.47
103672,Sudeste,MG,Privada,Urbana,Anos Finais,360,15,0.861,1,1,1,1,1,1,1,0,1.0,6.44,7.84
103673,Sudeste,RJ,Privada,Urbana,Anos Iniciais,112,6,1.0,1,1,0,1,1,1,1,0,0.977,6.95,8.65
103674,Sudeste,MG,Privada,Urbana,Anos Iniciais,153,8,1.0,1,0,0,1,1,1,1,0,0.843,5.04,7.02
103675,Sudeste,SP,Privada,Urbana,Anos Iniciais,69,3,0.914,1,1,0,1,1,1,1,0,0.936,5.57,7.84
103676,Nordeste,BA,Municipal,Urbana,Anos Iniciais,433,26,0.603,1,0,1,1,1,1,1,0,0.867,4.4,7.47
103677,Sudeste,RJ,Municipal,Urbana,Anos Finais,61,3,0.656,1,1,1,1,1,0,1,0,0.802,4.39,7.06
103678,Nordeste,MA,Municipal,Urbana,Anos Iniciais,273,13,0.715,0,1,1,0,1,0,1,0,1.0,3.41,7.16
103679,Sudeste,SP,Municipal,Urbana,Anos Iniciais,360,22,0.864,1,1,0,0,0,1,1,0,1.0,2.54,5.9
103680,Sul,RS,Municipal,Urbana,Ensino Médio,218,17,0.753,1,1,0,0,1,1,1,0,0.65,3.29,5.83
103681,Sudeste,MG,Municipal,Urbana,Anos Iniciais,299,37,0.601,0,1,0,1,1,1,1,0,0.819,4.55,6.57
103682,Nordeste,MA,Municipal,Urbana,Ensino Médio,126,7,0.751,1,1,0,0,0,0,1,0,0.786,3.99,6.23
103683,Sudeste,MG,Privada,Urbana,Ensino Médio,441,22,0.853,1,1,1,1,1,1,1,0,0.904,5.22,6.77
103684,Nordeste,PE,Municipal,Rural,Anos Iniciais,156,8,0.761,0,0,1,1,1,1,1,0,0.911,3.15,5.67
103685,Norte,AC,Estadual,Urbana,Anos Iniciais,701,45,0.856,1,1,0,1,1,1,1,0,1.0,4.88,7.32
103686,Nordeste,SE,Municipal,Urbana,Ensino Médio,1489,49,0.74,0,1,1,0,0,1,1,0,0.819,1.99,5.71
103687,Sul,SC,Municipal,Urbana,Anos Iniciais,47,3,0.803,0,0,0,1,1,1,1,0,0.916,4.94,6.42
103688,Norte,PA,Municipal,Rural,Anos Iniciais,175,8,0.752,0,0,0,0,0,1,1,0,0.798,3.36,5.54
103689,Nordeste,MA,Estadual,Urbana,Anos Finais,130,3,0.838,0,1,0,1,1,1,1,0,0.712,4.19,6.35
103690,Nordeste,RN,Estadual,Rural,Anos Finais,95,5,0.765,1,0,1,0,1,1,0,0,0.854,3.48,5.79
103691,Sudeste,MG,Municipal,Rural,Anos Iniciais,300,17,0.617,1,0,0,0,1,1,1,0,0.792,2.81,5.46
103692,Sul,PR,Municipal,Urbana,Ensino Médio,397,15,0.735,1,0,0,1,0,1,1,0,0.793,2.98,5.75
103693,Nordeste,PE,Municipal,Urbana,Anos Finais,145,7,0.702,0,0,0,0,1,0,1,0,0.963,2.76,6.1
103694,Norte,AC,Privada,Urbana,Anos Iniciais,237,13,0.878,1,1,1,1,1,1,1,0,0.953,6.74,8.12
103695,Sudeste,RJ,Municipal,Urbana,Anos Finais,269,11,0.647,0,0,0,0,1,1,1,0,0.743,4.21,6.1
103696,Sudeste,ES,Municipal,Urbana,Anos Finais,503,39,0.732,0,0,1,1,1,1,1,0,0.946,2.76,6.94
103697,Sudeste,RJ,Privada,Urbana,Anos Iniciais,57,3,0.971,1,1,0,1,1,1,1,1,0.965,5.76,7.71
103698,Sudeste,SP,Municipal,Urbana,Anos Iniciais,196,16,0.805,1,0,0,1,1,1,1,0,0.897,2.88,6.02
103699,Sudeste,SP,Estadual,Urbana,Anos Iniciais,556,31,0.863,0,1,0,1,1,1,1,1,0.918,4.07,7.47
103700,Nordeste,PB,Municipal,Rural,Anos Iniciais,469,22,0.724,1,0,0,0,0,0,1,0,0.841,3.04,5.89
103701,Norte,RR,Estadual,Urbana,Anos Finais,224,10,0.731,1,0,0,0,1,0,1,0,0.796,4.15,6.77
103702,Nordeste,CE,Estadual,Urbana,Ensino Médio,132,6,0.778,1,1,0,0,0,1,1,0,0.751,4.68,7.11
103703,Sudeste,ES,Privada,Rural,Anos Iniciais,328,18,0.798,0,0,0,0,0,1,1,0,0.852,6.61,6.25
103704,Sudeste,ES,Estadual,Urbana,Anos Iniciais,168,7,0.777,1,1,0,1,1,1,1,0,0.864,3.52,6.86
103705,Sudeste,MG,Municipal,Urbana,Anos Iniciais,818,40,0.677,0,0,0,0,0,0,1,0,0.878,4.33,6.18
103706,Sul,SC,Municipal,Urbana,Anos Finais,235,12,0.703,1,0,0,1,0,1,1,0,0.928,3.58,6.87
103707,Centro-Oeste,MS,Municipal,Rural,Anos Finais,308,17,0.613,0,1,0,0,0,1,1,0,0.798,1.42,4.92
103708,Sudeste,ES,Privada,Urbana,Anos Iniciais,427,21,0.915,1,1,0,0,1,1,1,0,0.949,4.43,6.82
103709,Norte,AC,Estadual,Urbana,Ensino Médio,316,19,0.857,0,1,1,1,1,1,1,0,0.878,3.79,6.65
103710,Centro-Oeste,MT,Municipal,Urbana,Anos Iniciais,697,43,0.66,1,1,0,0,1,1,0,0,0.886,4.52,6.65
103711,Sudeste,MG,Municipal,Rural,Anos Iniciais,504,34,0.691,0,1,0,0,0,1,0,0,0.844,2.2,5.35
103712,Sudeste,MG,Estadual,Urbana,Anos Finais,273,15,0.958,1,1,0,0,1,1,1,0,0.803,4.08,6.89
103713,Sudeste,ES,Municipal,Urbana,Anos Finais,310,18,0.618,0,0,0,1,1,1,1,0,0.972,2.92,6.58
103714,Centro-Oeste,MT,Estadual,Urbana,Anos Iniciais,187,6,0.895,1,1,0,0,1,1,1,0,0.916,4.97,7.08
103715,Sudeste,SP,Estadual,Urbana,Ensino Médio,503,30,0.663,1,1,1,0,1,1,1,0,0.873,5.75,7.18
103716,Nordeste,MA,Estadual,Urbana,Anos Iniciais,224,19,0.81,0,1,0,1,1,0,1,0,1.0,5.01,7.39
103717,Sudeste,ES,Municipal,Urbana,Anos Iniciais,249,13,0.875,0,1,0,0,1,1,1,0,0.782,3.67,5.84
103718,Sudeste,ES,Municipal,Rural,Anos Iniciais,634,60,0.661,1,0,0,0,1,1,1,0,1.0,3.86,6.34
103719,Centro-Oeste,GO,Municipal,Rural,Anos Finais,396,21,0.79,1,0,0,0,0,1,1,0,0.944,2.87,6.67
103720,Norte,AM,Municipal,Urbana,Anos Finais,192,9,0.887,0,0,1,1,0,0,1,1,0.82,3.89,6.48
103721,Sudeste,RJ,Municipal,Rural,Anos Iniciais,605,33,0.641,0,0,0,0,0,1,1,0,0.765,2.88,5.48
103722,Sudeste,MG,Municipal,Urbana,Anos Iniciais,134,7,0.712,0,0,0,1,1,0,0,0,0.827,2.64,6.12
103723,Nordeste,PI,Municipal,Rural,Ensino Médio,283,13,0.669,0,1,0,1,0,0,0,1,0.763,3.02,5.06
103724,Sul,SC,Municipal,Urbana,Anos Iniciais,622,20,0.655,1,0,0,0,1,0,0,1,0.944,4.68,7.49
103725,Sudeste,SP,Estadual,Urbana,Ensino Médio,134,9,0.827,0,0,0,0,0,1,1,0,0.799,4.47,6.06
103726,Sudeste,ES,Municipal,Urbana,Anos Iniciais,174,8,0.72,1,1,1,1,0,0,1,0,0.799,3.89,6.3
103727,Sudeste,SP,Municipal,Urbana,Anos Finais,152,12,0.698,1,1,0,0,0,1,1,0,0.872,5.1,6.91
103728,Sudeste,SP,Municipal,Rural,Anos Iniciais,467,26,0.649,1,1,0,0,0,0,1,0,0.76,2.9,6.28
103729,Sudeste,ES,Privada,Urbana,Anos Iniciais,441,23,0.809,1,1,0,0,1,1,1,1,0.907,4.57,8.27
103730,Sudeste,SP,Privada,Urbana,Anos Iniciais,234,24,0.857,1,0,1,0,1,1,1,0,0.983,5.99,8.04
103731,Centro-Oeste,MT,Municipal,Rural,Anos Iniciais,1438,59,0.772,0,0,0,0,0,1,1,0,0.969,4.41,6.1
103732,Centro-Oeste,MS,Municipal,Urbana,Ensino Médio,223,11,0.616,0,1,0,1,1,1,1,0,0.945,4.51,6.82
103733,Sudeste,ES,Municipal,Rural,Anos Iniciais,250,12,0.607,0,0,0,0,0,1,0,0,0.924,3.16,5.81
103734,Sudeste,SP,Municipal,Urbana,Anos Iniciais,98,11,0.697,0,0,0,1,1,1,1,0,1.0,3.11,6.17
